pH,R,G,B
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,65
5,132,194,69
5,132,194,67
5,132,194,67
5,132,194,67
5,132,194,67
5,131,193,66
5,131,193,66
5,131,193,66
5,131,193,66
5,131,193,66
5,131,193,66
5,131,193,66
5,131,193,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,129,194,66
5,130,195,67
5,130,195,67
5,130,195,67
5,130,195,67
5,130,195,67
5,130,195,67
5,130,195,67
5,130,195,67
6,75,185,68
6,76,184,70
6,77,183,72
6,77,183,72
6,77,184,70
6,82,181,72
6,82,181,72
6,82,181,72
6,82,181,72
6,82,181,72
6,82,181,72
6,82,181,72
6,82,181,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,79,183,72
6,75,185,68
6,76,184,70
6,77,183,72
6,77,183,72
6,76,184,72
6,76,184,72
6,76,184,72
6,76,184,72
6,76,184,72
6,76,184,72
6,76,184,72
6,76,184,72
6,76,184,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,77,183,72
6,76,184,72
6,77,183,73
6,77,183,73
6,77,183,73
6,76,184,73
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,75,185,72
6,76,184,72
6,77,183,73
6,79,182,75
6,77,183,75
6,76,184,73
6,79,182,73
6,79,182,73
6,79,182,73
6,79,182,73
6,79,182,73
6,79,182,73
6,79,182,73
6,79,182,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,73
6,76,184,72
6,77,183,73
6,77,183,75
6,76,183,75
6,75,184,73
6,77,183,75
6,77,183,75
6,77,183,75
6,77,183,75
6,77,183,75
6,77,183,75
6,77,183,75
6,77,183,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
6,79,182,75
